Point ID,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,buavg,burnup,conductivity_temp,contact_pressure,coolant_channel_htc,coolant_temperature,creep_strain_x_0,creep_strain_x_1,creep_strain_x_Magnitude,creep_strain_yy,creep_strain_zz,critical_heat_flux,disp__0,disp__1,disp__Magnitude,dnbr,effective_creep_strain,fast_neutron_fluence,fast_neutron_flux,fission_rate,gap_cond,grain_radius,hydrostatic_stress,ids,nodal_area_pellet_clad_mechanica,object_id,output_heat_flux,oxide_thickness,paired_k_temp,paired_temp,penetration,qpoint_penetration,residual_disp__0,residual_disp__1,residual_disp__Magnitude,residual_temp,rod_burnup,rpf,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,temp,vonmises_stress,vtkValidPointMask
82,0.00475,0.327142,0,0.327177,0.327142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
83,0.00475,0.331132,0,0.331166,0.331132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
84,0.00475,0.335121,0,0.335155,0.335121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
85,0.00475,0.339111,0,0.339144,0.339111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
86,0.00475,0.3431,0,0.343133,0.3431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
87,0.00475,0.34709,0,0.347122,0.34709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
88,0.00475,0.351079,0,0.351112,0.351079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
89,0.00475,0.355069,0,0.355101,0.355069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
90,0.00475,0.359059,0,0.35909,0.359059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
91,0.00475,0.363048,0,0.363079,0.363048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
92,0.00475,0.367038,0,0.367068,0.367038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
93,0.00475,0.371027,0,0.371058,0.371027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
94,0.00475,0.375017,0,0.375047,0.375017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
95,0.00475,0.379006,0,0.379036,0.379006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
96,0.00475,0.382996,0,0.383025,0.382996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
97,0.00475,0.386985,0,0.387014,0.386985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
98,0.00475,0.390975,0,0.391004,0.390975,0,0,16,0,31961.4,561.911,-0.000301412,8.89166e-06,0.000301543,0.00217268,-0.00187127,4.92047e+06,-6.91954e-06,0.00302682,0.00302683,6.90914,0.00810791,6.12483e+25,5.95026e+17,0,0,0,0,128,0,1,712169,8.19767e-06,0,0,0,0,-1.82976e-05,-9.44076e-07,1.83219e-05,9.13754e-10,0,0,-0.00224546,0.00999752,-0.00146215,-1.72898e+07,9.98433e+07,1.1847e+08,581.947,1.27474e+08,1
99,0.00475,0.394964,0,0.394993,0.394964,0,0,16,0,31961.4,561.911,-0.000301412,8.89166e-06,0.000301543,0.00217268,-0.00187127,4.92047e+06,-6.7774e-06,0.00306667,0.00306668,6.90914,0.00810791,6.13905e+25,5.95643e+17,0,0,0,0,128,0,1,712169,8.19767e-06,0,0,0,0,-9.63066e-06,-6.62004e-06,1.16865e-05,3.09233e-10,0,0,-0.00224546,0.00999752,-0.00146215,-1.72898e+07,9.98433e+07,1.1847e+08,582.002,1.27474e+08,1
100,0.00475,0.398954,0,0.398982,0.398954,0,0,16,0,31961.4,561.911,-0.000301412,8.89166e-06,0.000301543,0.00217268,-0.00187127,4.92047e+06,-6.6876e-06,0.00310676,0.00310677,6.90914,0.00810791,6.15327e+25,5.9626e+17,0,0,0,0,128,0,1,712169,8.19767e-06,0,0,0,0,6.38552e-06,-1.6183e-05,1.73972e-05,3.24907e-10,0,0,-0.00224546,0.00999752,-0.00146215,-1.72898e+07,9.98433e+07,1.1847e+08,582.052,1.27474e+08,1
101,0.00475,0.402943,0,0.402971,0.402943,0,0,16,0,31969.6,562.149,-0.000410039,5.91451e-06,0.000410081,0.00215314,-0.0017431,4.9111e+06,-6.75855e-06,0.00314678,0.00314679,6.88568,0.00821749,6.1675e+25,5.96876e+17,0,0,0,0,132,0,1,713235,8.20485e-06,0,0,0,0,8.08433e-06,-1.24162e-05,1.48162e-05,4.47598e-10,0,0,-0.00237864,0.0100267,-0.00136746,-1.78292e+07,9.88158e+07,1.17415e+08,582.106,1.26973e+08,1
102,0.00475,0.406933,0,0.406961,0.406933,0,0,16,0,31969.6,562.149,-0.000410039,5.91451e-06,0.000410081,0.00215314,-0.0017431,4.9111e+06,-6.7797e-06,0.00318665,0.00318665,6.88568,0.00821749,6.18172e+25,5.97493e+17,0,0,0,0,132,0,1,713235,8.20485e-06,0,0,0,0,1.99076e-06,-4.23945e-06,4.6836e-06,4.41147e-10,0,0,-0.00237864,0.0100267,-0.00136746,-1.78292e+07,9.88158e+07,1.17415e+08,582.161,1.26973e+08,1
103,0.00475,0.410923,0,0.41095,0.410923,0,0,16,0,31969.6,562.149,-0.000410039,5.91451e-06,0.000410081,0.00215314,-0.0017431,4.9111e+06,-6.67419e-06,0.00322646,0.00322647,6.88568,0.00821749,6.19594e+25,5.98109e+17,0,0,0,0,132,0,1,713235,8.20485e-06,0,0,0,0,-3.10936e-06,7.28066e-07,3.19346e-06,4.39167e-10,0,0,-0.00237864,0.0100267,-0.00136746,-1.78292e+07,9.88158e+07,1.17415e+08,582.216,1.26973e+08,1
104,0.00475,0.414912,0,0.414939,0.414912,0,0,16,0,31969.6,562.149,-0.000410039,5.91451e-06,0.000410081,0.00215314,-0.0017431,4.9111e+06,-6.44154e-06,0.00326623,0.00326624,6.88568,0.00821749,6.21016e+25,5.98726e+17,0,0,0,0,132,0,1,713235,8.20485e-06,0,0,0,0,-7.1736e-06,2.56595e-06,7.6187e-06,4.37072e-10,0,0,-0.00237864,0.0100267,-0.00136746,-1.78292e+07,9.88158e+07,1.17415e+08,582.277,1.26973e+08,1
105,0.00475,0.418902,0,0.418929,0.418902,0,0,16,0,31969.6,562.149,-0.000410039,5.91451e-06,0.000410081,0.00215314,-0.0017431,4.9111e+06,-6.08232e-06,0.00330595,0.00330595,6.88568,0.00821749,6.22438e+25,5.99343e+17,0,0,0,0,132,0,1,713235,8.20485e-06,0,0,0,0,-1.01883e-05,1.00891e-06,1.02381e-05,4.51537e-10,0,0,-0.00237864,0.0100267,-0.00136746,-1.78292e+07,9.88158e+07,1.17415e+08,582.334,1.26973e+08,1
106,0.00475,0.422891,0,0.422918,0.422891,0,0,16,0,31967.2,562.388,-0.000521135,1.59258e-06,0.000521137,0.00214518,-0.00162404,4.90169e+06,-6.19695e-06,0.00334568,0.00334569,6.86191,0.00833858,6.2386e+25,5.99959e+17,0,0,0,0,136,0,1,714334,8.23885e-06,0,0,0,0,-5.25864e-06,-1.79648e-07,5.26171e-06,7.0776e-10,0,0,-0.00250937,0.0100726,-0.00127805,-1.74915e+07,9.86819e+07,1.17175e+08,582.39,1.26441e+08,1
107,0.00475,0.426881,0,0.426907,0.426881,0,0,16,0,31967.2,562.388,-0.000521135,1.59258e-06,0.000521137,0.00214518,-0.00162404,4.90169e+06,-6.38334e-06,0.00338553,0.00338553,6.86191,0.00833858,6.25283e+25,6.00576e+17,0,0,0,0,136,0,1,714334,8.23885e-06,0,0,0,0,-4.92067e-08,-4.67269e-08,6.78579e-08,9.92034e-10,0,0,-0.00250937,0.0100726,-0.00127805,-1.74915e+07,9.86819e+07,1.17175e+08,582.442,1.26441e+08,1
108,0.00475,0.43087,0,0.430896,0.43087,0,0,16,0,31967.2,562.388,-0.000521135,1.59258e-06,0.000521137,0.00214518,-0.00162404,4.90169e+06,-6.35971e-06,0.00342548,0.00342548,6.86191,0.00833858,6.26705e+25,6.01193e+17,0,0,0,0,136,0,1,714334,8.23885e-06,0,0,0,0,1.65395e-06,2.72525e-07,1.67625e-06,1.18605e-09,0,0,-0.00250937,0.0100726,-0.00127805,-1.74915e+07,9.86819e+07,1.17175e+08,582.493,1.26441e+08,1
109,0.00475,0.43486,0,0.434886,0.43486,0,0,16,0,31967.2,562.388,-0.000521135,1.59258e-06,0.000521137,0.00214518,-0.00162404,4.90169e+06,-6.12526e-06,0.00346553,0.00346554,6.86191,0.00833858,6.28127e+25,6.01809e+17,0,0,0,0,136,0,1,714334,8.23885e-06,0,0,0,0,-1.17322e-07,6.8936e-07,6.99272e-07,1.28071e-09,0,0,-0.00250937,0.0100726,-0.00127805,-1.74915e+07,9.86819e+07,1.17175e+08,582.556,1.26441e+08,1
110,0.00475,0.438849,0,0.438875,0.438849,0,0,16,0,31967.2,562.388,-0.000521135,1.59258e-06,0.000521137,0.00214518,-0.00162404,4.90169e+06,-5.68099e-06,0.00350569,0.0035057,6.86191,0.00833858,6.29549e+25,6.02426e+17,0,0,0,0,136,0,1,714334,8.23885e-06,0,0,0,0,-5.41197e-06,1.16914e-06,5.53682e-06,1.28312e-09,0,0,-0.00250937,0.0100726,-0.00127805,-1.74915e+07,9.86819e+07,1.17175e+08,582.615,1.26441e+08,1
111,0.00475,0.442839,0,0.442864,0.442839,0,0,16,0,31964.5,562.628,-0.000747966,-2.94798e-06,0.000747972,0.00223651,-0.00148854,4.89223e+06,-5.69287e-06,0.00354592,0.00354593,6.83602,0.00856676,6.31135e+25,6.03156e+17,0,0,0,0,140,0,1,715655,8.27392e-06,0,0,0,0,-8.27178e-06,-4.08651e-07,8.28187e-06,1.31769e-09,0,0,-0.00276233,0.0102177,-0.00116661,-1.764e+07,9.86259e+07,1.17146e+08,582.672,1.26549e+08,1
112,0.00475,0.446828,0,0.446854,0.446828,0,0,16,0,31964.5,562.628,-0.000747966,-2.94798e-06,0.000747972,0.00223651,-0.00148854,4.89223e+06,-5.83146e-06,0.00358628,0.00358628,6.83602,0.00856676,6.32572e+25,6.03783e+17,0,0,0,0,140,0,1,715655,8.27392e-06,0,0,0,0,-7.99828e-06,-1.56981e-06,8.15087e-06,1.1375e-09,0,0,-0.00276233,0.0102177,-0.00116661,-1.764e+07,9.86259e+07,1.17146e+08,582.727,1.26549e+08,1
113,0.00475,0.450818,0,0.450843,0.450818,0,0,16,0,31964.5,562.628,-0.000747966,-2.94798e-06,0.000747972,0.00223651,-0.00148854,4.89223e+06,-5.80808e-06,0.00362679,0.00362679,6.83602,0.00856676,6.33747e+25,6.04228e+17,0,0,0,0,140,0,1,715655,8.27392e-06,0,0,0,0,-6.4981e-06,-1.15193e-06,6.59941e-06,6.60143e-10,0,0,-0.00276233,0.0102177,-0.00116661,-1.764e+07,9.86259e+07,1.17146e+08,582.783,1.26549e+08,1
114,0.00475,0.454808,0,0.454832,0.454808,0,0,16,0,31964.5,562.628,-0.000747966,-2.94798e-06,0.000747972,0.00223651,-0.00148854,4.89223e+06,-5.62205e-06,0.00366745,0.00366745,6.83602,0.00856676,6.3466e+25,6.04492e+17,0,0,0,0,140,0,1,715655,8.27392e-06,0,0,0,0,-3.77814e-06,7.6364e-07,3.85454e-06,-8.13366e-11,0,0,-0.00276233,0.0102177,-0.00116661,-1.764e+07,9.86259e+07,1.17146e+08,582.848,1.26549e+08,1
115,0.00475,0.458797,0,0.458822,0.458797,0,0,16,0,31964.5,562.628,-0.000747966,-2.94798e-06,0.000747972,0.00223651,-0.00148854,4.89223e+06,-5.27424e-06,0.00370826,0.00370827,6.83602,0.00856676,6.35312e+25,6.04574e+17,0,0,0,0,140,0,1,715655,8.27392e-06,0,0,0,0,1.25232e-07,4.25404e-06,4.25588e-06,-1.09764e-09,0,0,-0.00276233,0.0102177,-0.00116661,-1.764e+07,9.86259e+07,1.17146e+08,582.911,1.26549e+08,1
116,0.00475,0.462787,0,0.462811,0.462787,0,0,16,0,31964,562.869,-0.000904703,-8.43515e-06,0.000904742,0.00227078,-0.00136608,4.88275e+06,-5.15123e-06,0.00374922,0.00374923,6.81344,0.00871442,6.35906e+25,6.04616e+17,0,0,0,0,144,0,1,716635,8.30353e-06,0,0,0,0,-2.68801e-06,6.4602e-06,6.99712e-06,-8.14438e-10,0,0,-0.00293285,0.0102833,-0.00105373,-1.7555e+07,9.88156e+07,1.17473e+08,582.963,1.26736e+08,1
117,0.00475,0.466776,0,0.4668,0.466776,0,0,16,0,31964,562.869,-0.000904703,-8.43515e-06,0.000904742,0.00227078,-0.00136608,4.88275e+06,-5.16045e-06,0.00379014,0.00379014,6.81344,0.00871442,6.36549e+25,6.04692e+17,0,0,0,0,144,0,1,716635,8.30353e-06,0,0,0,0,-5.98647e-06,6.36053e-06,8.73466e-06,-3.13513e-10,0,0,-0.00293285,0.0102833,-0.00105373,-1.7555e+07,9.88156e+07,1.17473e+08,583.012,1.26736e+08,1
118,0.00475,0.470766,0,0.47079,0.470766,0,0,16,0,31964,562.869,-0.000904703,-8.43515e-06,0.000904742,0.00227078,-0.00136608,4.88275e+06,-5.15303e-06,0.00383098,0.00383098,6.81344,0.00871442,6.37193e+25,6.04769e+17,0,0,0,0,144,0,1,716635,8.30353e-06,0,0,0,0,-5.94393e-06,4.74368e-06,7.60479e-06,-3.2763e-10,0,0,-0.00293285,0.0102833,-0.00105373,-1.7555e+07,9.88156e+07,1.17473e+08,583.062,1.26736e+08,1
119,0.00475,0.474755,0,0.474779,0.474755,0,0,16,0,31964,562.869,-0.000904703,-8.43515e-06,0.000904742,0.00227078,-0.00136608,4.88275e+06,-5.12888e-06,0.00387174,0.00387174,6.81344,0.00871442,6.37837e+25,6.04846e+17,0,0,0,0,144,0,1,716635,8.30353e-06,0,0,0,0,-2.56393e-06,1.62407e-06,3.03502e-06,-8.52458e-10,0,0,-0.00293285,0.0102833,-0.00105373,-1.7555e+07,9.88156e+07,1.17473e+08,583.115,1.26736e+08,1
120,0.00475,0.478745,0,0.478768,0.478745,0,0,16,0,31964,562.869,-0.000904703,-8.43515e-06,0.000904742,0.00227078,-0.00136608,4.88275e+06,-5.08811e-06,0.00391242,0.00391243,6.81344,0.00871442,6.38481e+25,6.04922e+17,0,0,0,0,144,0,1,716635,8.30353e-06,0,0,0,0,4.15429e-06,-2.99596e-06,5.1219e-06,-1.89316e-09,0,0,-0.00293285,0.0102833,-0.00105373,-1.7555e+07,9.88156e+07,1.17473e+08,583.17,1.26736e+08,1
121,0.00475,0.482734,0,0.482758,0.482734,0,0,16,0,31963.3,563.11,-0.000972011,-6.91093e-06,0.000972036,0.00223583,-0.00126381,4.87325e+06,-4.79551e-06,0.00395312,0.00395313,6.78538,0.00877809,6.39125e+25,6.04999e+17,0,0,0,0,148,0,1,718199,8.33389e-06,0,0,0,0,3.25015e-06,4.44865e-07,3.28046e-06,-7.77703e-10,0,0,-0.00300834,0.0102718,-0.000963056,-1.74785e+07,9.86186e+07,1.17353e+08,583.239,1.26512e+08,1
122,0.00475,0.486724,0,0.486747,0.486724,0,0,16,0,31963.3,563.11,-0.000972011,-6.91093e-06,0.000972036,0.00223583,-0.00126381,4.87325e+06,-4.56138e-06,0.00399387,0.00399387,6.78538,0.00877809,6.39768e+25,6.05075e+17,0,0,0,0,148,0,1,718199,8.33389e-06,0,0,0,0,3.39185e-07,5.43444e-06,5.44501e-06,6.25043e-10,0,0,-0.00300834,0.0102718,-0.000963056,-1.74785e+07,9.86186e+07,1.17353e+08,583.309,1.26512e+08,1
123,0.00475,0.490713,0,0.490736,0.490713,0,0,16,0,31963.3,563.11,-0.000972011,-6.91093e-06,0.000972036,0.00223583,-0.00126381,4.87325e+06,-4.52227e-06,0.00403463,0.00403464,6.78538,0.00877809,6.40412e+25,6.05152e+17,0,0,0,0,148,0,1,718199,8.33389e-06,0,0,0,0,1.76444e-07,7.53959e-06,7.54165e-06,1.04843e-09,0,0,-0.00300834,0.0102718,-0.000963056,-1.74785e+07,9.86186e+07,1.17353e+08,583.37,1.26512e+08,1
124,0.00475,0.494703,0,0.494726,0.494703,0,0,16,0,31963.3,563.11,-0.000972011,-6.91093e-06,0.000972036,0.00223583,-0.00126381,4.87325e+06,-4.67912e-06,0.00407542,0.00407542,6.78538,0.00877809,6.41056e+25,6.05228e+17,0,0,0,0,148,0,1,718199,8.33389e-06,0,0,0,0,2.80656e-06,6.83245e-06,7.38641e-06,4.22689e-10,0,0,-0.00300834,0.0102718,-0.000963056,-1.74785e+07,9.86186e+07,1.17353e+08,583.41,1.26512e+08,1
125,0.00475,0.498692,0,0.498715,0.498692,0,0,16,0,31963.3,563.11,-0.000972011,-6.91093e-06,0.000972036,0.00223583,-0.00126381,4.87325e+06,-5.03068e-06,0.00411622,0.00411622,6.78538,0.00877809,6.417e+25,6.05305e+17,0,0,0,0,148,0,1,718199,8.33389e-06,0,0,0,0,8.17744e-06,3.41609e-06,8.86229e-06,-1.17836e-09,0,0,-0.00300834,0.0102718,-0.000963056,-1.74785e+07,9.86186e+07,1.17353e+08,583.444,1.26512e+08,1
126,0.00475,0.502682,0,0.502704,0.502682,0,0,16,0,31952.9,563.35,-0.00106885,-2.12159e-08,0.00106885,0.00224197,-0.00117312,4.86374e+06,-4.67829e-06,0.00415706,0.00415706,6.76513,0.00885747,6.42343e+25,6.05382e+17,0,0,0,0,152,0,1,718943,8.3883e-06,0,0,0,0,-4.17229e-07,8.46121e-07,9.43398e-07,3.69063e-10,0,0,-0.00311401,0.0103022,-0.000888199,-1.75915e+07,9.83058e+07,1.16837e+08,583.499,1.2619e+08,1
127,0.00475,0.506672,0,0.506694,0.506672,0,0,16,0,31952.9,563.35,-0.00106885,-2.12159e-08,0.00106885,0.00224197,-0.00117312,4.86374e+06,-4.2144e-06,0.00419793,0.00419793,6.76513,0.00885747,6.42987e+25,6.05458e+17,0,0,0,0,152,0,1,718943,8.3883e-06,0,0,0,0,-1.08495e-05,-9.1017e-07,1.08877e-05,2.36734e-09,0,0,-0.00311401,0.0103022,-0.000888199,-1.75915e+07,9.83058e+07,1.16837e+08,583.567,1.2619e+08,1
128,0.00475,0.510661,0,0.510683,0.510661,0,0,16,0,31952.9,563.35,-0.00106885,-2.12159e-08,0.00106885,0.00224197,-0.00117312,4.86374e+06,-4.05162e-06,0.00423882,0.00423882,6.76513,0.00885747,6.43631e+25,6.05535e+17,0,0,0,0,152,0,1,718943,8.3883e-06,0,0,0,0,-1.5301e-05,-3.11249e-06,1.56143e-05,2.90749e-09,0,0,-0.00311401,0.0103022,-0.000888199,-1.75915e+07,9.83058e+07,1.16837e+08,583.632,1.2619e+08,1
129,0.00475,0.514651,0,0.514673,0.514651,0,0,16,0,31952.9,563.35,-0.00106885,-2.12159e-08,0.00106885,0.00224197,-0.00117312,4.86374e+06,-4.19148e-06,0.00427972,0.00427972,6.76513,0.00885747,6.44275e+25,6.05611e+17,0,0,0,0,152,0,1,718943,8.3883e-06,0,0,0,0,-1.38533e-05,-6.06564e-06,1.5123e-05,1.92101e-09,0,0,-0.00311401,0.0103022,-0.000888199,-1.75915e+07,9.83058e+07,1.16837e+08,583.677,1.2619e+08,1
130,0.00475,0.51864,0,0.518662,0.51864,0,0,16,0,31952.9,563.35,-0.00106885,-2.12159e-08,0.00106885,0.00224197,-0.00117312,4.86374e+06,-4.632e-06,0.00432064,0.00432064,6.76513,0.00885747,6.44918e+25,6.05688e+17,0,0,0,0,152,0,1,718943,8.3883e-06,0,0,0,0,-6.4923e-06,-9.71094e-06,1.16813e-05,-4.72332e-10,0,0,-0.00311401,0.0103022,-0.000888199,-1.75915e+07,9.83058e+07,1.16837e+08,583.726,1.2619e+08,1
131,0.00475,0.52263,0,0.522651,0.52263,0,0,16,0,31961.6,563.591,-0.00119481,5.47458e-06,0.00119482,0.00226806,-0.00107325,4.85423e+06,-4.37837e-06,0.00436168,0.00436168,6.74506,0.00898103,6.45562e+25,6.05764e+17,0,0,0,0,156,0,1,719673,8.39481e-06,0,0,0,0,-3.0494e-06,-3.4914e-06,4.63559e-06,-1.77215e-10,0,0,-0.00324824,0.0103552,-0.00079906,-1.73084e+07,9.85185e+07,1.16978e+08,583.776,1.26077e+08,1
132,0.00475,0.526619,0,0.526641,0.526619,0,0,16,0,31961.6,563.591,-0.00119481,5.47458e-06,0.00119482,0.00226806,-0.00107325,4.85423e+06,-3.92572e-06,0.00440277,0.00440277,6.74506,0.00898103,6.46206e+25,6.05841e+17,0,0,0,0,156,0,1,719673,8.39481e-06,0,0,0,0,-3.19792e-06,3.36671e-06,4.64343e-06,1.10223e-09,0,0,-0.00324824,0.0103552,-0.00079906,-1.73084e+07,9.85185e+07,1.16978e+08,583.833,1.26077e+08,1
133,0.00475,0.530609,0,0.53063,0.530609,0,0,16,0,31961.6,563.591,-0.00119481,5.47458e-06,0.00119482,0.00226806,-0.00107325,4.85423e+06,-3.7007e-06,0.00444387,0.00444387,6.74506,0.00898103,6.4685e+25,6.05918e+17,0,0,0,0,156,0,1,719673,8.39481e-06,0,0,0,0,-3.54695e-06,5.5534e-06,6.58947e-06,1.66562e-09,0,0,-0.00324824,0.0103552,-0.00079906,-1.73084e+07,9.85185e+07,1.16978e+08,583.894,1.26077e+08,1
134,0.00475,0.534598,0,0.534619,0.534598,0,0,16,0,31961.6,563.591,-0.00119481,5.47458e-06,0.00119482,0.00226806,-0.00107325,4.85423e+06,-3.70454e-06,0.00448497,0.00448497,6.74506,0.00898103,6.47493e+25,6.05994e+17,0,0,0,0,156,0,1,719673,8.39481e-06,0,0,0,0,-4.12827e-06,2.79727e-06,4.98672e-06,1.51169e-09,0,0,-0.00324824,0.0103552,-0.00079906,-1.73084e+07,9.85185e+07,1.16978e+08,583.945,1.26077e+08,1
135,0.00475,0.538588,0,0.538609,0.538588,0,0,16,0,31961.6,563.591,-0.00119481,5.47458e-06,0.00119482,0.00226806,-0.00107325,4.85423e+06,-3.93572e-06,0.00452608,0.00452608,6.74506,0.00898103,6.48137e+25,6.06071e+17,0,0,0,0,156,0,1,719673,8.39481e-06,0,0,0,0,-4.91775e-06,-4.56673e-06,6.71113e-06,6.87776e-10,0,0,-0.00324824,0.0103552,-0.00079906,-1.73084e+07,9.85185e+07,1.16978e+08,584.004,1.26077e+08,1
136,0.00475,0.542577,0,0.542598,0.542577,0,0,16,0,31958.7,563.832,-0.00132337,5.24568e-06,0.00132338,0.00228848,-0.000965118,4.84472e+06,-3.80983e-06,0.00456716,0.00456716,6.72116,0.00911134,6.48781e+25,6.06147e+17,0,0,0,0,160,0,1,720816,8.43061e-06,0,0,0,0,-2.77775e-06,-9.40995e-06,9.81138e-06,-2.38267e-11,0,0,-0.00338733,0.0103997,-0.000701745,-1.73991e+07,9.8321e+07,1.1687e+08,584.062,1.26026e+08,1
137,0.00475,0.546567,0,0.546588,0.546567,0,0,16,0,31958.7,563.832,-0.00132337,5.24568e-06,0.00132338,0.00228848,-0.000965118,4.84472e+06,-3.54768e-06,0.00460831,0.00460831,6.72116,0.00911134,6.49425e+25,6.06224e+17,0,0,0,0,160,0,1,720816,8.43061e-06,0,0,0,0,-6.20787e-07,-1.02225e-05,1.02414e-05,-2.40134e-10,0,0,-0.00338733,0.0103997,-0.000701745,-1.73991e+07,9.8321e+07,1.1687e+08,584.119,1.26026e+08,1
138,0.00475,0.550556,0,0.550577,0.550556,0,0,16,0,31958.7,563.832,-0.00132337,5.24568e-06,0.00132338,0.00228848,-0.000965118,4.84472e+06,-3.38704e-06,0.00464956,0.00464956,6.72116,0.00911134,6.50068e+25,6.063e+17,0,0,0,0,160,0,1,720816,8.43061e-06,0,0,0,0,-2.63391e-08,-9.16787e-06,9.16791e-06,-1.56581e-10,0,0,-0.00338733,0.0103997,-0.000701745,-1.73991e+07,9.8321e+07,1.1687e+08,584.178,1.26026e+08,1
139,0.00475,0.554546,0,0.554566,0.554546,0,0,16,0,31958.7,563.832,-0.00132337,5.24568e-06,0.00132338,0.00228848,-0.000965118,4.84472e+06,-3.32846e-06,0.0046909,0.0046909,6.72116,0.00911134,6.50712e+25,6.06377e+17,0,0,0,0,160,0,1,720816,8.43061e-06,0,0,0,0,-9.85887e-07,-6.21856e-06,6.29623e-06,2.36256e-10,0,0,-0.00338733,0.0103997,-0.000701745,-1.73991e+07,9.8321e+07,1.1687e+08,584.232,1.26026e+08,1
